id,poi_name,pcdr,t_tag,intro
poi_000608,横河镇雨露学校实验校区,浙江省;宁波市;慈溪市;金山路,教育培训|小学,"横河实验小学位于浙江省慈溪市,于2002年由乌山、旭光两完小撤并新建而成,2008年又合并建山小学。"
poi_000609,花筑奢·青禾民宿(丽江古城南门店),云南省;丽江市;古城区;南门街,酒店|豪华型|酒店|民宿,"民宿位于丽江古城南门街,是融合了中式庭院风格与现代元素的精品民宿‌。民宿靠近古城南门出口,交通便利,闹中取静,为旅客提供了一个既方便又宁静的住宿环境。 民宿设计典雅庄重,布局与色彩独具匠心,营造出一种温馨而舒适的氛围。房间内配备全木质定制家具和大型浴缸,让客人尽享舒适与便利。同时,民宿还提供私人管家服务,24小时待命,随时为客人提供贴心帮助。 在这里,旅客可以足不出户地享受一天的美好时光。三楼的观景平台可以俯瞰整个古城,远眺玉龙雪山,享受丽江美景。此外,民宿还设有青禾咖啡店,让客人在品味咖啡的同时,感受丽江的独特魅力。 无论是寻找在繁华市区中的宁静之地,还是想要体验纳西族传统建筑的韵味,都是旅客的理想选择。在这里,旅客可以远离城市的喧嚣,享受一段宁静而难忘的丽江时光‌。"
poi_000610,上海商业储蓄银行旧址,江苏省;南京市;秦淮区;建康路,景点|文物古迹|景点|人文景观,"民国时期的上海商业储蓄银行南京分行旧址位于建康路朱雀路(今太平南路)口,现为中国工商银行城南办事处。上海商业储蓄银行与浙江兴业银行、浙江实业银行、新华信托储蓄银行均为江浙资本家集资创建,合称“南四行”。"
poi_000611,安吉畔兮居(田园鲁家景区店),浙江省;湖州市;安吉县;,酒店|舒适型|酒店|民宿,"民宿位于安吉鲁家景区,四周环山,走进自然,门口有小溪,可户外烧烤、火锅、围炉煮茶、KTV影院、棋牌室、充电桩,使用鹅绒被、高品质床品,免费停车,欢迎水果。适合家庭,情侣出游,鲁家小火车可以带您体验大山里的风景,近隐将谷漂流,浙江省自然博物馆,奇趣岛,白茶观景台,中南百草原,hellokitty乐园,卡丁车等。"
poi_000612,道孚杨记小吃(八美信用社综合大楼店),四川省;甘孜藏族自治州;道孚县;中国熊猫大道,美食|小吃快餐|美食|早餐,本店位于 中国熊猫大道道孚县第二中学西南侧主营:中餐 小吃  鱼香肉丝 芹菜炒木耳 外婆菜炒蛋 芹菜炒香干 等欢迎到店品尝
poi_000613,元枢府宾馆(景德镇陶溪川创意广场店),江西省;景德镇市;珠山区;岚山路,酒店|舒适型|酒店|旅馆,"宾馆地处陶瓷大学附近,临近陶溪川、三宝国际旅游区、陶阳新村、九集小镇、雕塑瓷厂。  宾馆环境干净整洁,设有免费大型停车场、棋牌室等多项设施。"
poi_000614,台涌幼儿园,广东省;广州市;海珠区;台冲新街北七巷,教育培训|幼儿园|教育培训|学前教育,"广州市海珠区台涌幼儿园灵活运用规范化、民主化、动态化的多元管理模式,靠制度管理约束人、情感管理感召人、目标管理激励人、层级管理培养人。坚持以“让孩子开开心心生活,积极自主学习,健康活泼成长”为教育理念,关注每个孩子健康成长,注重培养孩子良好习惯,挖掘家庭、社会等教育资源、运用现代化信息技术手段以促进孩子的全面发展"
poi_000615,嘉兴市南湖旅游区英雄园,浙江省;嘉兴市;南湖区;环南湖绿道,景点|烈士陵园|景点|人文景观,"嘉兴革命烈士陵园亦名英雄园,始建于1969年,原址为市区三塔,是建国后为纪念曾经为嘉兴解放而英勇献身的革命先烈而建的,后因城市规划,于1996年5月搬迁到南湖风景名胜区。坐落于南湖风景名胜区南溪园中,占地面积30.1亩。整个园区的改造成共分为五个部分,入口,纪念碑,广场,烈士墓区,陈列馆和周边环境。园区四周为敞开式布局,可以很方便的进入参观。"
poi_000616,广州市绿安谊服饰有限公司,广东省;广州市;花都区;红棉大道北,公司企业|服装厂|公司企业|公司|公司企业|工厂,"广州市绿安谊服饰有限公司是由中国香港中宏国际集团有限公司和广东康延集团投资有限公司合资兴建的是一家集设计、加工、生产、营销于一体化的专业化工作服及劳保用品公司。公司秉承日本绿安全集团“为创造劳动者安全、健康、舒适的工作环境而奋斗”的基本方针,为生产出劳动者喜爱的、易于作业的、品质一流的工作服,我公司在国内首家导入了世界缝制行业最先进的TSS管理体系(丰田缝纫管理体系),凭借这套完善的、独特的管理方式,我们赢得了国内外客户的一致高度评价,也因此奠定了我们长期稳定发展的基础。自1988年创立至今,在广东地区已设立四间分公司,年生产能力达220万件(套)。本公司向日本出口量占总生产量的90%,国内营销服务以广东省为中心,延伸至华南大部分地区。公司铸造了一支高效精干的技术管理队伍,建立了全面周到的营销服务体系。在确保产品品质优良的同时,更注重对客户周到的服务。公司秉乘“质量第一,诚实守信”的原则,以优质的产品,一流的服务,热忱欢迎各界人士前来参观合作。"
poi_000617,汉寿浩缘宾馆,湖南省;常德市;汉寿县;207乡道,酒店|旅馆,"位于汉寿,2020-12-01装修的汉寿浩缘宾馆,将是您旅途中的不二选择。所有极具特色的客房都配备有空调,让您感受到更加贴心细致的入住体验。浴室内提供拖鞋、24小时热水和吹风机,让您感受到宾至如归的享受。酒店提供的休闲设施,旨在为旅客营造多姿多彩、奢华完美的住宿体验。24小时开放的前台服务可为您随时提供信息,以帮助您探索这个魅力之都。"
poi_000618,大象春屿民宿,重庆市;;渝中区;八一路,酒店|民宿,"【亲亲,您好~我们的房源一客一消毒,可以安心选择哦,如果此房源日期已满,请点击我的头像还有其它房源可供选择哦】【房源亮点】:1.解放碑核心的地理位置,下楼步行3分钟到八一路好吃街。2.品质装修,杜绝“网红”照片风格,可见及可得,舒适干净享受不一样的品质体验。【户型】: 1室1厅1卫 58平米大户型哦【宜居人数】:大床1张(1.8米x2.0米);可住2人【家电设施】:电视机、吹风机、热水壶【卫生】一客一清洁 床品一客一换 【安全】24小时保安系统    智能密码锁一客一换【房屋设施】1.卧室配有高级全棉床上用品和床垫,让你很快进入舒适的梦乡!2:100兆wifi.网络冲浪畅通无阻。3.大屏电视可观看,沙发小吃配电影 ,舒适体验。4.房间内热水器24小时热水.。5.家庭套装厨房锅碗瓢盆啥都有,可以满足亲亲的做饭欲哦(小区附近100米有菜市场哦)!足不出户即可观赏风景,休闲假期任你享,房源配有智能门锁,轻松完成自助入住。【交通位置】1地铁:轻轨2号线【临江门站】2乘坐网约车:从火车北站方向过来,大概车程15分钟,花费约20元左右;江北机场或重庆西站:,大概车程30分钟,花费60元左右;【重庆市内周边游玩】来福士商圈,洪崖洞,解放碑,朝天门码头,WFC会仙楼观景台,皇冠大扶梯,网红轻轨二号线,山城步道,川美涂鸦街,重庆中国三峡博物馆,人民大礼堂,重庆市规划展览管,湖广会馆,南山一棵树,华生园金色蛋糕梦幻王国等"
poi_000620,恩施大峡谷月下栖谷民宿,湖北省;恩施土家族苗族自治州;恩施市;019乡道,酒店|民宿,"窗外是碧草青山,山林间鸟鸣不断爬满植被的绿山墙中空气中弥漫着清新甜美的味道可口的农家菜抚胃又暖心最高处的云溪上,白墙黑瓦和落地窗高海拔可以直接眺望到远处的山谷住在云端之上,几处人家屋舍几缕袅袅炊烟起春夏满眼的绿此起彼伏"
poi_000621,鑫宇双语幼儿园,湖北省;武汉市;洪山区;鑫宇花园路,教育培训|双语幼儿园|教育培训|幼儿园|教育培训|学前教育,"我园坚持以“服务幼儿、服务家长、服务社会”为宗旨,着力提高保教质量和教师队伍素质,经过多年的不懈努力,已经成为一所“园所管理科学民主,教师队伍素质优良”的幼儿园。各项工作得到了家长和社会的一致好评。被家长称为值得信赖的放心园。幼儿园坚持以幼儿发展为本,关注个体差异,开发幼儿潜能,促进每个幼儿富有个性的发展,为幼儿终身学习及可持续性发展奠定基础。"
poi_000622,甜蜜蜜影寓(广州大学城gogo新天地中大店),广东省;广州市;番禺区;贝岗村大街,酒店,"位于广州大学城gogo新天地商业中心旁。紧邻大学城中心体育馆、中山大学、广东外语外贸等十多所各大知名院校,交通便利地段繁华,可以带您环绕整个广州大学城圈。每个房间风格迥异,主题温馨浪漫,是您出行外住的优选之地!我们将以热情的服务,优雅舒适的环境,给各位来宾提供一个温馨浪漫的家之住所!您的满意,是我们服务的动力!"
poi_000623,阜阳佳慧宾馆(火车站店),安徽省;阜阳市;颍东区;阜蚌路,酒店|旅馆|酒店|经济型,"阜阳佳慧宾馆地处便捷区域,环境优雅温馨,提供24小时热水,暖气。欢迎下榻,一座城,一个家,旅客可以在闲暇时间去观光休闲区,提升健康幸福感。酒店距阜阳东高速口3KM,无早餐(西边公司食堂早7:00皖6:00有偿稀饭咸馍面条5元),安静安全在通达理公司大院内,步行10分钟到阜阳站,有偿提供车辆服务(8:40-16:20),下午14:00前退房。无充电桩。欢迎光临。"
poi_000624,涡阳柠檬精品酒店,安徽省;亳州市;涡阳县;紫光大道,酒店|经济型|酒店|商务酒店,"涡阳柠檬精品酒店位于紫光大道七小对面,  邻近、县人民医院、大型商场等、本酒店旗下是由主题酒店、商务酒店、酒店功能齐全、设施豪华、交通便利、环境优雅、让你有家外之家的感受。尽享贵宾般的尊宠、是您旅游、度假、办公、会议、议程的不二选择。"
poi_000625,西安恣行长安城市公寓(体育场地铁站店),陕西省;西安市;碑林区;草场坡,酒店|民宿,"我们的态度: 床品必须都是一客一换,都是用大品牌的洗衣液+消毒液进行清洗。 洗发水、沐浴露、护发素、洗手液、牙膏也都是你认识的知名品牌,一般就是在天猫超市或者京东买的。 提供柔软护龈的一次性牙刷、一次性拖鞋和常规拖鞋、一次性马桶垫、毛巾。 这里的每一样东西,都是亲身试用3-5种后筛选出来的;只有自己愿意用、觉得好用,才会提供给你用。"
poi_000626,青龙大瀑布景区,福建省;南平市;武夷山市;238乡道,景点|冰川瀑布|景点|名山大川|景点|景区|景点|自然风光,"武夷山青龙瀑布景区位于大峡谷漂流区上游,相距1公里。瀑布由三级大瀑布群组合而成,全长200余米,落差120米,最宽处40余米。步入瀑布群,沿途灌木苍荫,飞虫鸟语、山花浪漫,珍禽动物隐现山中。沿赤壁拾级而上,水气蒙蒙,迎面扑来,宛如进入冰雪世界。眼前犹如一条青龙奔腾呼啸而下,跌落在石壁之上,形成大大小小的瀑布群。远眺瀑布,仿佛无源之水,直通天际,被誉为天然氧吧。武夷山青龙大瀑布不仅气势恢宏,而且周边峡谷幽静,林木茂密,植被繁茂。在向导的指引下,过小桥,前进数十米,进入景区峡谷。清晨的山里有点凉意,沿着湿润光滑的鹅卵石小径往前行走,有露水凉丝丝地打湿我们的脚,与自然如此贴近。沿河道逆流而上,映入眼帘的是无尽的绿,愈往深处绿愈浓,古树葱茏,繁花掩映,虫语泉吟,时而豁然开朗,时而幽深莫测,每一处都是极致的自然。"
poi_000627,广西南丹县里湖白裤瑶生态博物馆,广西壮族自治区;河池市;南丹县;,景点|博物馆|景点|人文景观,"广西白裤瑶生态博物馆坐落在南丹县里湖乡怀里村,覆盖十一个自然村屯四百四十二户两千一百六十六人。位于广西壮族自治区南丹县里湖乡怀里村,距南丹县城33公里,有四级油路直接通达。生态博物馆区主要分为展示馆及原始村落两部分。展示馆以实物、图片和景像资料展示白裤瑶的历史发展过程及民风民俗。蛮降、化图、化桥三个原始村落为白裤瑶原住村落,当地属岩溶峰丛地貌,海拔800多米,村寨依山而建 。一条百年古道将相邻的三个村寨相互联结,山野景致四季如画。 村落内白裤瑶民风民俗保存完整,村落特点突出,被此间历史学家称为“人类文明的活化石”。如今,白裤瑶男女恋爱唱的仍是远古时期遗留下来的瑶族“细化歌”,治病由鬼师念咒,一种叫“油锅”的组织成为除家庭之外的瑶寨管理的基本单位,同姓血缘关系组成,由 “头人”主持各种事务,大家都谨守“油锅”规约,充分展示白裤瑶的民俗特点。特别值得一提的是,村落内还有一处保存完好的白裤瑶岩洞葬,对研究白裤瑶的历史发展提供了重要的实物依据。生态博物馆是集科学研究、休闲探秘、了解白裤瑶民风民俗为一体的少数民族风情旅游点。"
